,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
48,1955,1955,Приемный пункт химчистки,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Олимпийский проспект, дом 26, строение 1",Мещанский район,Центральный административный округ,37.62301671784937,55.78988054093446,1904210.122534584,6416918.571333547
49,1960,1960,Гарант чистоты,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Онежская улица, дом 11/11",Головинский район,Северный административный округ,37.52042860571737,55.84892690868733,1895796.0735403902,6421141.85330825
50,2003,2003,Блеск,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Открытое шоссе, дом 24, корпус 11",район Метрогородок,Восточный административный округ,37.75713492143827,55.82280629501601,1911121.6315735488,6423281.089391774
51,2041,2041,Химчистка «Диана»,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, 3-я Парковая улица, дом 4",район Измайлово,Восточный административный округ,37.78468358816189,55.78900854198134,1914057.1095795496,6420220.757598046
52,2064,2064,Химчистка «Диана»,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, 10-я Парковая улица, дом 6",район Измайлово,Восточный административный округ,37.803425098623244,55.794806594351115,1914977.3901768527,6421240.610683199
53,2095,2095,Приемный пункт химчистки,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Первомайская улица, дом 34/16",район Измайлово,Восточный административный округ,37.783792796127884,55.79256037899508,1913870.1308745858,6420584.57514603
54,2143,2143,РОНОВА,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Петровка, дом 26, строение 2",Тверской район,Центральный административный округ,37.6179322498156,55.76574171291635,1904797.723905123,6414210.5149364825
55,2144,2144,Диана,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, улица Шаболовка, дом 30/12",Донской район,Южный административный округ,37.60855842689083,55.71939797545087,1905947.678021586,6409018.9021135615
56,2184,2184,ПП ПРАЧЕЧНОЙ-ХИМЧИСТКИ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Планерная улица, дом 12, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.43663263481757,55.86212849527226,1890227.3920877571,6420824.81820957
57,2240,2240,Химчистка «Сударь» приемный пункт,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Полярная улица, дом 17, корпус 1",район Южное Медведково,Северо-Восточный административный округ,37.635835,55.876395,1901771.5933343775,6426509.610529218
58,2265,2265,Химчистка-прачечная «Лавандерия»,химическая чистка и крашение,Лавандерия,да,бытовые услуги,"город Москва, Пролетарский проспект, дом 2А",район Москворечье-Сабурово,Южный административный округ,37.656254,55.648843726449215,1911471.7200251082,6402413.675521859
59,2271,2271,Химчистка,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Просторная улица, дом 8",район Преображенское,Восточный административный округ,37.717069052321506,55.8049393650166,1909358.561988452,6420513.692901674
60,2298,2298,Полипром,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Профсоюзная улица, дом 43, корпус 2",район Черёмушки,Юго-Западный административный округ,37.55601037486581,55.66747097947536,1904671.240063193,6402321.09150445
61,2308,2308,МИРАБЕЛА,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Профсоюзная улица, дом 116, корпус 1",район Коньково,Юго-Западный административный округ,37.521421654220894,55.63846098489153,1903634.2939424159,6398470.030763177
62,2356,2356,ГАРАНТ ЧИСТОТЫ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, бульвар Яна Райниса, дом 8",район Северное Тушино,Северо-Западный административный округ,37.42753860770295,55.8503360581112,1890110.3457789419,6419364.876974028
